time,left ear,left forehead,right forehead,right ear
0,-13.443,-1.1961,4.9684,-11.04
2.4404,14.522,3.7388,-3.2565,13.635
2.4449,7.9421,0.44883,-4.9015,8.6997
2.4494,12.877,2.0938,-8.1914,5.4098
2.4539,16.167,2.0938,-8.1914,0.47489
2.4585,14.522,0.44883,-6.5465,-4.46
2.463,12.877,2.0938,-6.5465,-7.75
2.4675,9.587,2.0938,-3.2565,0.47489
2.472,3.0071,2.0938,-4.9015,0.47489
2.4765,-0.28286,0.44883,-4.9015,-1.1701
2.4811,7.9421,2.0938,-6.5465,-4.46
2.4856,7.9421,3.7388,-8.1914,-6.1051
2.4901,11.232,3.7388,-8.1914,7.0548
2.4946,16.167,3.7388,-4.9015,8.6997
2.4991,16.167,3.7388,-8.1914,7.0548
2.5037,24.392,7.0288,-6.5465,16.925
2.5082,16.167,-1.1961,-3.2565,13.635
2.5127,6.297,-4.4861,-3.2565,8.6997
2.5172,6.297,-2.8411,-3.2565,2.1198
2.5217,1.3621,0.44883,-4.9015,-2.8151
2.5263,6.297,5.3838,-4.9015,0.47489
2.5308,9.587,2.0938,-1.6115,5.4098
2.5353,7.9421,-1.1961,-1.6115,5.4098
2.5398,6.297,-1.1961,0.033493,2.1198
2.5443,7.9421,0.44883,0.033493,10.345
2.5489,19.457,2.0938,-1.6115,23.505
2.5534,24.392,2.0938,0.033493,31.729
2.5579,14.522,-4.4861,1.6785,25.15
2.5624,16.167,3.7388,-3.2565,10.345
2.5669,22.747,2.0938,-3.2565,8.6997
2.5714,16.167,0.44883,-3.2565,15.28
2.576,11.232,-1.1961,-3.2565,15.28
2.5805,-6.8628,-11.066,0.033493,8.6997
2.585,-20.023,-7.7761,0.033493,-11.04
2.5895,-16.733,-2.8411,-1.6115,-19.265
2.594,-15.088,2.0938,-3.2565,-24.2
2.5986,-10.153,3.7388,-4.9015,-19.265
2.6031,-8.5078,5.3838,-4.9015,-14.33
2.6076,-10.153,7.0288,-3.2565,-15.975
2.6121,-3.5728,8.6737,0.033493,-7.75
2.6166,1.3621,8.6737,1.6785,-9.395
2.6212,-0.28286,5.3838,-3.2565,-19.265
2.6257,4.6521,8.6737,-1.6115,-14.33
2.6302,1.3621,5.3838,-1.6115,-9.395
2.6347,-0.28286,2.0938,0.033493,-6.1051
2.6392,-0.28286,5.3838,-1.6115,-9.395
2.6438,-10.153,7.0288,-3.2565,-14.33
2.6483,-11.798,5.3838,-3.2565,-9.395
2.6528,-13.443,5.3838,-1.6115,-6.1051
2.6573,-13.443,3.7388,-3.2565,-6.1051
2.6618,-16.733,2.0938,-4.9015,-7.75
2.6664,-13.443,2.0938,-1.6115,-7.75
2.6709,-10.153,3.7388,0.033493,-6.1051
2.6754,-16.733,0.44883,-3.2565,-9.395
2.6799,-10.153,3.7388,-4.9015,-4.46
2.6844,3.0071,7.0288,-8.1914,0.47489
2.6889,4.6521,-1.1961,-8.1914,2.1198
2.6935,4.6521,-1.1961,-4.9015,3.7648
2.698,19.457,3.7388,-8.1914,3.7648
2.7025,16.167,-6.1311,-6.5465,8.6997
2.707,12.877,-4.4861,-3.2565,10.345
2.7115,7.9421,-7.7761,-3.2565,8.6997
2.7161,6.297,-6.1311,-3.2565,0.47489
2.7206,11.232,-4.4861,-6.5465,2.1198
2.7251,1.3621,-12.711,-1.6115,2.1198
2.7296,-8.5078,-12.711,-1.6115,-6.1051
2.7341,-13.443,-14.356,-3.2565,-9.395
2.7387,-11.798,-11.066,-4.9015,-17.62
2.7432,-6.8628,-9.421,-6.5465,-19.265
2.7477,-10.153,-11.066,-3.2565,-14.33
2.7522,-18.378,-11.066,-3.2565,-12.685
2.7567,-20.023,-7.7761,-3.2565,-11.04
2.7613,-18.378,-4.4861,-4.9015,-14.33
2.7658,-3.5728,-4.4861,-6.5465,-9.395
2.7703,4.6521,-4.4861,-4.9015,0.47489
2.7748,6.297,-4.4861,-3.2565,3.7648
2.7793,9.587,-4.4861,-4.9015,-1.1701
2.7839,14.522,-2.8411,-4.9015,2.1198
2.7884,16.167,-7.7761,-6.5465,15.28
2.7929,17.812,-6.1311,-8.1914,18.57
2.7974,19.457,-9.421,-9.8364,18.57
2.8019,11.232,-7.7761,-8.1914,2.1198
2.8064,11.232,-4.4861,-9.8364,-7.75
2.811,12.877,-2.8411,-9.8364,-4.46
2.8155,14.522,-6.1311,-6.5465,2.1198
2.82,11.232,-6.1311,-4.9015,5.4098
2.8245,16.167,-4.4861,-4.9015,7.0548
2.829,21.102,-2.8411,-1.6115,10.345
2.8336,34.262,2.0938,-1.6115,15.28
2.8381,35.907,0.44883,0.033493,15.28
2.8426,29.327,-1.1961,1.6785,13.635
2.8471,22.747,-4.4861,-1.6115,13.635
2.8516,24.392,-2.8411,-1.6115,10.345
2.8562,27.682,-2.8411,1.6785,16.925
2.8607,14.522,-6.1311,1.6785,13.635
2.8652,12.877,-4.4861,1.6785,2.1198
2.8697,6.297,-6.1311,1.6785,2.1198
2.8742,-0.28286,-6.1311,0.033493,-2.8151
2.8788,6.297,0.44883,0.033493,-2.8151
2.8833,7.9421,-1.1961,0.033493,-1.1701
2.8878,4.6521,0.44883,-3.2565,-9.395
2.8923,-0.28286,-2.8411,-3.2565,-9.395
2.8968,-0.28286,-2.8411,-1.6115,-1.1701
2.9014,-3.5728,-7.7761,0.033493,3.7648
2.9059,-1.9278,-6.1311,4.9684,5.4098
2.9104,3.0071,2.0938,4.9684,11.99
2.9149,-0.28286,-1.1961,1.6785,10.345
2.9194,4.6521,0.44883,0.033493,10.345
2.924,-1.9278,-9.421,1.6785,10.345
2.9285,-1.9278,-6.1311,-1.6115,-2.8151
2.933,16.167,-2.8411,3.3234,13.635
2.9375,12.877,-4.4861,8.2583,20.215
2.942,4.6521,-7.7761,6.6134,13.635
2.9465,-11.798,-16.001,8.2583,2.1198
2.9511,-20.023,-9.421,4.9684,-12.685
2.9556,-11.798,-4.4861,3.3234,-12.685
2.9601,-11.798,-2.8411,6.6134,-7.75
2.9646,-11.798,-6.1311,4.9684,-2.8151
2.9691,-15.088,-7.7761,3.3234,-6.1051
2.9737,-13.443,-7.7761,4.9684,-4.46
2.9782,-1.9278,-4.4861,4.9684,7.0548
2.9827,3.0071,-2.8411,6.6134,11.99
2.9872,12.877,0.44883,6.6134,18.57
2.9917,9.587,-1.1961,4.9684,21.86
2.9963,12.877,-1.1961,4.9684,28.44
3.0008,19.457,2.0938,3.3234,30.085
3.0053,12.877,-2.8411,1.6785,20.215
3.0098,16.167,-1.1961,0.033493,16.925
3.0143,14.522,-1.1961,-1.6115,13.635
3.0189,19.457,0.44883,0.033493,16.925
3.0234,14.522,0.44883,1.6785,11.99
3.0279,22.747,8.6737,-1.6115,8.6997
3.0324,35.907,5.3838,-3.2565,20.215
3.0369,32.617,3.7388,-1.6115,20.215
3.0415,34.262,7.0288,-1.6115,26.795
3.046,24.392,-1.1961,1.6785,30.085
3.0505,21.102,0.44883,1.6785,25.15
3.055,6.297,-4.4861,-3.2565,13.635
3.0595,3.0071,0.44883,-3.2565,-2.8151
3.064,14.522,8.6737,0.033493,3.7648
3.0686,12.877,3.7388,1.6785,11.99
3.0731,11.232,5.3838,-1.6115,13.635
3.0776,6.297,2.0938,-3.2565,15.28
3.0821,7.9421,2.0938,-4.9015,11.99
3.0866,11.232,5.3838,-3.2565,16.925
3.0912,3.0071,2.0938,-3.2565,13.635
3.0957,-0.28286,2.0938,1.6785,15.28
3.1002,-11.798,2.0938,0.033493,11.99
3.1047,-5.2178,11.964,0.033493,0.47489
3.1092,-8.5078,5.3838,1.6785,0.47489
3.1138,-3.5728,8.6737,0.033493,-2.8151
3.1183,-0.28286,2.0938,1.6785,-2.8151
3.1228,1.3621,3.7388,0.033493,2.1198
3.1273,9.587,5.3838,-1.6115,0.47489
3.1318,14.522,7.0288,-3.2565,7.0548
3.1364,14.522,3.7388,0.033493,8.6997
3.1409,14.522,3.7388,-1.6115,5.4098
3.1454,17.812,3.7388,-4.9015,7.0548
3.1499,19.457,2.0938,-4.9015,10.345
3.1544,21.102,0.44883,-1.6115,16.925
3.159,9.587,-1.1961,1.6785,16.925
3.1635,-0.28286,0.44883,-1.6115,-1.1701
3.168,11.232,5.3838,-1.6115,0.47489
3.1725,14.522,3.7388,-4.9015,3.7648
3.177,14.522,2.0938,-3.2565,13.635
3.1815,4.6521,-4.4861,1.6785,16.925
3.1861,3.0071,-1.1961,-1.6115,8.6997
3.1906,3.0071,-1.1961,0.033493,3.7648
3.1951,19.457,3.7388,-3.2565,5.4098
3.1996,14.522,-2.8411,-4.9015,11.99
3.2041,4.6521,-1.1961,-1.6115,11.99
3.2087,-3.5728,-6.1311,1.6785,7.0548
3.2132,-10.153,-4.4861,1.6785,-6.1051
3.2177,-3.5728,2.0938,3.3234,-4.46
3.2222,-6.8628,0.44883,0.033493,-1.1701
3.2267,-15.088,-2.8411,0.033493,-1.1701
3.2313,-13.443,-2.8411,0.033493,-2.8151
3.2358,-8.5078,-2.8411,-3.2565,-2.8151
3.2403,-5.2178,0.44883,-1.6115,-2.8151
3.2448,7.9421,5.3838,0.033493,0.47489
3.2493,14.522,3.7388,0.033493,7.0548
3.2539,4.6521,2.0938,-1.6115,0.47489
3.2584,7.9421,3.7388,-1.6115,7.0548
3.2629,-1.9278,-1.1961,-3.2565,5.4098
3.2674,7.9421,3.7388,-8.1914,-1.1701
3.2719,6.297,-1.1961,-1.6115,0.47489
3.2765,6.297,0.44883,0.033493,-2.8151
3.281,7.9421,-1.1961,1.6785,3.7648
3.2855,-5.2178,-7.7761,3.3234,-1.1701
3.29,-10.153,-7.7761,3.3234,-6.1051
3.2945,-6.8628,-6.1311,4.9684,-9.395
3.299,-6.8628,-16.001,11.548,0.47489
3.3036,-1.9278,-16.001,14.838,7.0548
3.3081,-6.8628,-19.291,11.548,7.0548
3.3126,-18.378,-20.936,11.548,-4.46
3.3171,-13.443,-9.421,6.6134,-9.395
3.3216,-16.733,-16.001,8.2583,0.47489
3.3262,-23.313,-14.356,8.2583,-6.1051
3.3307,-15.088,-11.066,9.9034,-1.1701
3.3352,-8.5078,-7.7761,9.9034,0.47489
3.3397,-8.5078,-9.421,8.2583,0.47489
3.3442,-10.153,-9.421,8.2583,-4.46
3.3488,-6.8628,-14.356,8.2583,0.47489
3.3533,-8.5078,-16.001,8.2583,-7.75
3.3578,-0.28286,-12.711,9.9034,0.47489
3.3623,-3.5728,-16.001,13.193,11.99
3.3668,1.3621,-11.066,11.548,7.0548
3.3714,-1.9278,-12.711,11.548,5.4098
3.3759,-1.9278,-11.066,8.2583,-1.1701
3.3804,-3.5728,-11.066,8.2583,-1.1701
3.3849,-5.2178,-9.421,8.2583,0.47489
3.3894,-11.798,-12.711,6.6134,-2.8151
3.394,-0.28286,-7.7761,6.6134,-1.1701
3.3985,9.587,-9.421,9.9034,5.4098
3.403,11.232,-6.1311,6.6134,5.4098
3.4075,1.3621,-6.1311,4.9684,8.6997
3.412,1.3621,-6.1311,4.9684,13.635
3.4165,-0.28286,-9.421,4.9684,11.99
3.4211,-1.9278,-11.066,6.6134,5.4098
3.4256,1.3621,-7.7761,3.3234,-1.1701
3.4301,3.0071,-6.1311,1.6785,3.7648
3.4346,9.587,-4.4861,1.6785,3.7648
3.4391,17.812,-1.1961,4.9684,8.6997
3.4437,6.297,-6.1311,4.9684,5.4098
3.4482,-0.28286,-4.4861,1.6785,-4.46
3.4527,3.0071,-4.4861,3.3234,-1.1701
3.4572,-5.2178,-7.7761,1.6785,3.7648
3.4617,-8.5078,-6.1311,3.3234,-1.1701
3.4663,4.6521,0.44883,0.033493,-2.8151
3.4708,6.297,-6.1311,3.3234,5.4098
3.4753,-5.2178,-2.8411,4.9684,5.4098
3.4798,1.3621,0.44883,1.6785,0.47489
3.4843,-8.5078,-9.421,6.6134,3.7648
3.4889,-15.088,-6.1311,1.6785,-15.975
3.4934,-18.378,-9.421,1.6785,-20.91
3.4979,-18.378,-4.4861,0.033493,-7.75
3.5024,-8.5078,-1.1961,0.033493,-2.8151
3.5069,-0.28286,-1.1961,1.6785,3.7648
3.5115,6.297,0.44883,1.6785,8.6997
3.516,-1.9278,-4.4861,4.9684,5.4098
3.5205,-6.8628,-1.1961,3.3234,3.7648
3.525,-11.798,-7.7761,4.9684,7.0548
3.5295,-13.443,-7.7761,4.9684,-1.1701
3.534,-3.5728,-2.8411,4.9684,2.1198
3.5386,1.3621,0.44883,4.9684,7.0548
3.5431,11.232,5.3838,4.9684,8.6997
3.5476,9.587,0.44883,4.9684,10.345
3.5521,14.522,3.7388,3.3234,3.7648
3.5566,16.167,0.44883,4.9684,8.6997
3.5612,4.6521,-2.8411,4.9684,7.0548
3.5657,9.587,3.7388,4.9684,-1.1701
3.5702,4.6521,0.44883,4.9684,0.47489
3.5747,1.3621,5.3838,4.9684,-4.46
3.5792,9.587,3.7388,6.6134,5.4098
3.5838,1.3621,-4.4861,4.9684,13.635
3.5883,-1.9278,-6.1311,4.9684,15.28
3.5928,-13.443,-11.066,4.9684,5.4098
3.5973,-18.378,-9.421,3.3234,-12.685
3.6018,-18.378,-4.4861,4.9684,-15.975
3.6064,-18.378,-2.8411,6.6134,-12.685
3.6109,-15.088,-1.1961,3.3234,-7.75
3.6154,-3.5728,-1.1961,-1.6115,2.1198
3.6199,9.587,-2.8411,-1.6115,5.4098
3.6244,19.457,0.44883,-3.2565,0.47489
3.629,26.037,-1.1961,-3.2565,10.345
3.6335,12.877,-7.7761,-3.2565,13.635
3.638,9.587,-4.4861,-1.6115,11.99
3.6425,-1.9278,-7.7761,0.033493,2.1198
3.647,-3.5728,-2.8411,1.6785,-7.75
3.6515,12.877,5.3838,-1.6115,0.47489
3.6561,27.682,3.7388,0.033493,18.57
3.6606,27.682,0.44883,0.033493,26.795
3.6651,24.392,-2.8411,0.033493,26.795
3.6696,11.232,-4.4861,0.033493,18.57
3.6741,-1.9278,-2.8411,1.6785,10.345
3.6787,-5.2178,-1.1961,-1.6115,7.0548
3.6832,6.297,5.3838,-1.6115,2.1198
3.6877,19.457,5.3838,0.033493,2.1198
3.6922,22.747,5.3838,0.033493,8.6997
3.6967,19.457,3.7388,1.6785,13.635
3.7013,4.6521,-6.1311,1.6785,11.99
3.7058,-0.28286,-1.1961,0.033493,3.7648
3.7103,9.587,3.7388,3.3234,13.635
3.7148,9.587,-2.8411,8.2583,11.99
3.7193,3.0071,-2.8411,6.6134,3.7648
3.7239,-3.5728,-2.8411,6.6134,5.4098
3.7284,-6.8628,-1.1961,6.6134,2.1198
3.7329,1.3621,3.7388,4.9684,2.1198
3.7374,4.6521,3.7388,4.9684,8.6997
3.7419,-0.28286,0.44883,4.9684,2.1198
3.7465,-0.28286,0.44883,3.3234,-6.1051
3.751,3.0071,2.0938,1.6785,2.1198
3.7555,-1.9278,-2.8411,1.6785,8.6997
3.76,1.3621,0.44883,0.033493,2.1198
3.7645,17.812,0.44883,1.6785,11.99
3.769,26.037,0.44883,1.6785,13.635
3.7736,30.972,0.44883,3.3234,16.925
3.7781,22.747,-7.7761,4.9684,18.57
3.7826,22.747,-2.8411,6.6134,13.635
3.7871,16.167,-6.1311,4.9684,8.6997
3.7916,6.297,-4.4861,1.6785,2.1198
3.7962,4.6521,-4.4861,3.3234,10.345
3.8007,9.587,0.44883,1.6785,8.6997
3.8052,16.167,2.0938,3.3234,18.57
3.8097,12.877,3.7388,4.9684,8.6997
3.8142,16.167,3.7388,1.6785,10.345
3.8188,11.232,-4.4861,4.9684,8.6997
3.8233,6.297,-2.8411,3.3234,-9.395
3.8278,3.0071,-4.4861,6.6134,-7.75
3.8323,-1.9278,-2.8411,6.6134,-6.1051
3.8368,-1.9278,-4.4861,4.9684,3.7648
3.8414,6.297,-2.8411,3.3234,15.28
3.8459,12.877,7.0288,-3.2565,0.47489
3.8504,21.102,11.964,-3.2565,8.6997
3.8549,22.747,13.609,-1.6115,8.6997
3.8594,26.037,13.609,-1.6115,13.635
3.864,27.682,8.6737,-1.6115,18.57
3.8685,29.327,13.609,-1.6115,10.345
3.873,21.102,8.6737,-3.2565,11.99
3.8775,17.812,10.319,-4.9015,11.99
3.882,19.457,7.0288,-4.9015,13.635
3.8865,14.522,8.6737,-4.9015,8.6997
3.8911,7.9421,7.0288,-3.2565,2.1198
3.8956,3.0071,5.3838,-1.6115,-6.1051
3.9001,3.0071,7.0288,-3.2565,-9.395
3.9046,-3.5728,7.0288,-3.2565,-4.46
3.9091,-6.8628,5.3838,1.6785,5.4098
3.9137,-8.5078,3.7388,6.6134,7.0548
3.9182,-1.9278,10.319,3.3234,-1.1701
3.9227,-1.9278,5.3838,0.033493,-7.75
3.9272,-13.443,5.3838,0.033493,-19.265
3.9317,-13.443,5.3838,3.3234,-12.685
3.9363,-15.088,5.3838,4.9684,-12.685
3.9408,-10.153,7.0288,4.9684,-7.75
3.9453,-1.9278,8.6737,3.3234,0.47489
3.9498,-0.28286,5.3838,3.3234,2.1198
3.9543,-6.8628,7.0288,4.9684,0.47489
3.9589,-5.2178,7.0288,3.3234,-1.1701
3.9634,-10.153,7.0288,1.6785,-6.1051
3.9679,-3.5728,10.319,0.033493,-11.04
3.9724,6.297,10.319,-1.6115,2.1198
3.9769,9.587,8.6737,-1.6115,10.345
3.9815,17.812,3.7388,0.033493,23.505
3.986,7.9421,-2.8411,1.6785,25.15
3.9905,7.9421,-1.1961,-1.6115,16.925
3.995,7.9421,2.0938,-3.2565,16.925
3.9995,9.587,3.7388,-3.2565,10.345
4.004,4.6521,-1.1961,-4.9015,3.7648
4.0086,-6.8628,-2.8411,-4.9015,-11.04
4.0131,-3.5728,2.0938,-3.2565,-7.75
4.0176,1.3621,-1.1961,-6.5465,2.1198
4.0221,7.9421,2.0938,-6.5465,0.47489
4.0266,17.812,3.7388,-3.2565,13.635
4.0312,3.0071,-1.1961,-4.9015,10.345
4.0357,4.6521,3.7388,-3.2565,16.925
4.0402,-6.8628,-2.8411,-3.2565,11.99
4.0447,-11.798,-6.1311,-4.9015,-2.8151
4.0492,-0.28286,-2.8411,-1.6115,-7.75
4.0538,4.6521,-2.8411,-3.2565,-11.04
4.0583,-0.28286,-6.1311,-1.6115,2.1198
4.0628,3.0071,-1.1961,0.033493,8.6997
4.0673,11.232,-1.1961,0.033493,15.28
4.0718,11.232,5.3838,-1.6115,13.635
4.0764,11.232,5.3838,-6.5465,10.345
4.0809,9.587,3.7388,-4.9015,8.6997
4.0854,9.587,2.0938,-1.6115,5.4098
4.0899,-6.8628,0.44883,-1.6115,-11.04
4.0944,-8.5078,2.0938,0.033493,-12.685
4.099,-3.5728,0.44883,-6.5465,-14.33
4.1035,1.3621,0.44883,-6.5465,-9.395
4.108,-1.9278,-1.1961,-4.9015,-2.8151
4.1125,1.3621,0.44883,-6.5465,-4.46
4.117,1.3621,0.44883,-6.5465,2.1198
4.1215,12.877,3.7388,-8.1914,3.7648
4.1261,19.457,-1.1961,-9.8364,10.345
4.1306,19.457,-2.8411,-8.1914,10.345
4.1351,14.522,-2.8411,-6.5465,8.6997
4.1396,1.3621,-6.1311,-3.2565,-6.1051
4.1441,-6.8628,-2.8411,-1.6115,-11.04
4.1487,-3.5728,-1.1961,-3.2565,-7.75
4.1532,7.9421,0.44883,-4.9015,-4.46
4.1577,17.812,3.7388,-3.2565,8.6997
4.1622,19.457,0.44883,0.033493,16.925
4.1667,4.6521,-1.1961,-3.2565,11.99
4.1713,-1.9278,-2.8411,0.033493,11.99
4.1758,-15.088,-6.1311,-3.2565,-7.75
4.1803,-8.5078,5.3838,-6.5465,-14.33
4.1848,-1.9278,0.44883,-4.9015,-6.1051
4.1893,-11.798,-4.4861,-6.5465,-12.685
4.1939,-11.798,-1.1961,-6.5465,-14.33
4.1984,-15.088,-4.4861,-6.5465,-25.845
4.2029,-18.378,0.44883,-8.1914,-27.49
4.2074,-18.378,0.44883,-6.5465,-15.975
4.2119,-13.443,0.44883,-4.9015,-4.46
4.2165,-6.8628,0.44883,-4.9015,0.47489
4.221,7.9421,5.3838,-4.9015,-1.1701
4.2255,17.812,2.0938,-3.2565,8.6997
4.23,6.297,-7.7761,0.033493,13.635
4.2345,-0.28286,-6.1311,0.033493,8.6997
4.239,-15.088,-9.421,1.6785,-2.8151
4.2436,-16.733,-1.1961,-1.6115,-19.265
4.2481,-3.5728,3.7388,1.6785,-11.04
4.2526,1.3621,-1.1961,4.9684,7.0548
4.2571,3.0071,-2.8411,1.6785,11.99
4.2616,9.587,0.44883,6.6134,13.635
4.2662,14.522,-2.8411,6.6134,13.635
4.2707,19.457,-1.1961,3.3234,13.635
4.2752,6.297,-9.421,4.9684,15.28
4.2797,-13.443,-16.001,3.3234,5.4098
4.2842,-10.153,-6.1311,-1.6115,2.1198
4.2888,-5.2178,-4.4861,0.033493,2.1198
4.2933,-0.28286,-2.8411,-1.6115,0.47489
4.2978,3.0071,-6.1311,0.033493,8.6997
4.3023,-1.9278,-7.7761,3.3234,2.1198
4.3068,11.232,-1.1961,3.3234,2.1198
4.3114,11.232,-6.1311,8.2583,2.1198
4.3159,7.9421,-4.4861,8.2583,0.47489
4.3204,1.3621,-9.421,9.9034,7.0548
4.3249,-5.2178,-7.7761,11.548,0.47489
4.3294,-8.5078,-4.4861,9.9034,-4.46
4.334,-10.153,-4.4861,8.2583,-4.46
4.3385,-6.8628,-4.4861,6.6134,-9.395
4.343,-0.28286,3.7388,4.9684,-11.04
4.3475,6.297,0.44883,4.9684,-4.46
4.352,1.3621,2.0938,3.3234,-4.46
4.3566,12.877,7.0288,3.3234,5.4098
4.3611,7.9421,0.44883,6.6134,13.635
4.3656,6.297,-1.1961,6.6134,3.7648
4.3701,-3.5728,-2.8411,8.2583,-9.395
4.3746,-11.798,0.44883,9.9034,-17.62
4.3791,-5.2178,2.0938,9.9034,-7.75
4.3837,7.9421,7.0288,11.548,10.345
4.3882,9.587,0.44883,13.193,18.57
4.3927,17.812,3.7388,8.2583,18.57
4.3972,19.457,-1.1961,8.2583,11.99
4.4017,16.167,-1.1961,9.9034,11.99
4.4063,7.9421,0.44883,8.2583,5.4098
4.4108,-5.2178,-2.8411,6.6134,-6.1051
4.4153,1.3621,5.3838,3.3234,-7.75
4.4198,6.297,3.7388,3.3234,5.4098
4.4243,1.3621,2.0938,1.6785,11.99
4.4289,11.232,5.3838,0.033493,18.57
4.4334,3.0071,-4.4861,0.033493,11.99
4.4379,1.3621,-1.1961,0.033493,0.47489
4.4424,-6.8628,-4.4861,0.033493,-2.8151
4.4469,-6.8628,2.0938,-3.2565,-7.75
4.4515,6.297,8.6737,-3.2565,8.6997
4.456,6.297,3.7388,-1.6115,15.28
4.4605,17.812,5.3838,0.033493,16.925
4.465,22.747,3.7388,3.3234,18.57
4.4695,22.747,3.7388,1.6785,15.28
4.4741,19.457,0.44883,1.6785,16.925
4.4786,21.102,3.7388,1.6785,10.345
4.4831,29.327,5.3838,1.6785,11.99
4.4876,32.617,5.3838,3.3234,18.57
4.4921,26.037,-2.8411,6.6134,18.57
4.4966,11.232,-2.8411,4.9684,11.99
4.5012,14.522,2.0938,3.3234,2.1198
4.5057,19.457,3.7388,3.3234,5.4098
4.5102,14.522,2.0938,4.9684,7.0548
4.5147,9.587,-2.8411,3.3234,5.4098
4.5192,-1.9278,-4.4861,3.3234,-2.8151
4.5238,-10.153,0.44883,-1.6115,-9.395
4.5283,-8.5078,2.0938,-3.2565,-9.395
4.5328,-3.5728,0.44883,0.033493,-6.1051
4.5373,-5.2178,-6.1311,-1.6115,-6.1051
4.5418,-11.798,-7.7761,1.6785,-11.04
4.5464,-11.798,-9.421,1.6785,-6.1051
4.5509,-10.153,-4.4861,3.3234,-9.395
4.5554,-1.9278,-1.1961,3.3234,-4.46
4.5599,-0.28286,-7.7761,3.3234,-1.1701
4.5644,-5.2178,-6.1311,4.9684,-7.75
4.569,-3.5728,-4.4861,3.3234,-7.75
4.5735,-0.28286,-4.4861,1.6785,-2.8151
4.578,-0.28286,-6.1311,3.3234,2.1198
4.5825,4.6521,-9.421,1.6785,3.7648
4.587,-1.9278,-14.356,3.3234,5.4098
4.5916,-3.5728,-9.421,4.9684,-2.8151
4.5961,-8.5078,-11.066,4.9684,2.1198
4.6006,-5.2178,-6.1311,6.6134,0.47489
4.6051,6.297,-2.8411,6.6134,3.7648
4.6096,-3.5728,-11.066,6.6134,7.0548
4.6141,-3.5728,-6.1311,6.6134,8.6997
4.6187,-1.9278,-9.421,8.2583,16.925
4.6232,-10.153,-11.066,8.2583,7.0548
4.6277,-1.9278,-2.8411,8.2583,3.7648
4.6322,-0.28286,-4.4861,8.2583,5.4098
4.6367,-3.5728,-2.8411,8.2583,5.4098
4.6413,-20.023,-7.7761,8.2583,3.7648
4.6458,-11.798,-2.8411,3.3234,2.1198
4.6503,-5.2178,-7.7761,1.6785,5.4098
4.6548,-1.9278,-1.1961,0.033493,3.7648
4.6593,14.522,2.0938,0.033493,3.7648
4.6639,7.9421,-6.1311,1.6785,2.1198
4.6684,-0.28286,-7.7761,0.033493,-15.975
4.6729,-11.798,-11.066,-4.9015,-30.78
4.6774,-23.313,-12.711,-6.5465,-34.07
4.6819,-26.603,-12.711,-1.6115,-15.975
4.6865,-16.733,-11.066,3.3234,5.4098
4.691,-18.378,-14.356,4.9684,5.4098
4.6955,-11.798,-11.066,3.3234,7.0548
4.7,-3.5728,-12.711,6.6134,5.4098
4.7045,-5.2178,-17.646,9.9034,10.345
4.7091,-5.2178,-19.291,13.193,10.345
4.7136,-11.798,-25.871,13.193,5.4098
4.7181,-16.733,-27.516,9.9034,-2.8151
4.7226,-10.153,-17.646,8.2583,0.47489
4.7271,-1.9278,-17.646,9.9034,11.99
4.7316,-3.5728,-16.001,8.2583,8.6997
4.7362,7.9421,-7.7761,3.3234,8.6997
4.7407,6.297,-11.066,3.3234,15.28
4.7452,-0.28286,-12.711,1.6785,8.6997
4.7497,-3.5728,-16.001,1.6785,2.1198
4.7542,-13.443,-14.356,8.2583,-6.1051
4.7588,-20.023,-11.066,6.6134,-14.33
4.7633,-11.798,-4.4861,4.9684,-12.685
4.7678,-3.5728,-7.7761,4.9684,3.7648
4.7723,-10.153,-12.711,4.9684,5.4098
4.7768,-1.9278,-4.4861,6.6134,5.4098
4.7814,7.9421,-9.421,8.2583,13.635
4.7859,4.6521,-11.066,8.2583,16.925
4.7904,7.9421,-11.066,11.548,20.215
4.7949,1.3621,-14.356,14.838,21.86
4.7994,3.0071,-7.7761,13.193,13.635
4.804,9.587,-9.421,9.9034,10.345
4.8085,12.877,-9.421,11.548,18.57
4.813,6.297,-14.356,13.193,18.57
4.8175,9.587,-12.711,11.548,20.215
4.822,3.0071,-16.001,13.193,18.57
4.8266,-3.5728,-16.001,11.548,11.99
4.8311,-0.28286,-11.066,11.548,8.6997
4.8356,-0.28286,-12.711,13.193,8.6997
4.8401,-0.28286,-11.066,11.548,3.7648
4.8446,4.6521,-4.4861,9.9034,3.7648
4.8491,9.587,-6.1311,6.6134,15.28
4.8537,14.522,-4.4861,4.9684,11.99
4.8582,21.102,-1.1961,4.9684,21.86
4.8627,9.587,-7.7761,6.6134,18.57
4.8672,-0.28286,-4.4861,4.9684,0.47489
4.8717,-5.2178,-2.8411,4.9684,-6.1051
4.8763,-8.5078,0.44883,3.3234,-12.685
4.8808,12.877,10.319,1.6785,-1.1701
4.8853,21.102,3.7388,3.3234,11.99
4.8898,21.102,-4.4861,8.2583,21.86
4.8943,17.812,-4.4861,8.2583,18.57
4.8989,14.522,-4.4861,11.548,20.215
4.9034,14.522,-1.1961,13.193,16.925
4.9079,9.587,2.0938,6.6134,5.4098
4.9124,21.102,5.3838,6.6134,8.6997
4.9169,26.037,2.0938,6.6134,15.28
4.9215,24.392,3.7388,6.6134,18.57
